	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
6450	6450	PDZ_domain_binding	1.0	False	0		0	0
6451	6451	PeBoW_complex	0.0	False	0		0	0
6452	6452	penetration_of_zona_pellucida	0.0	False	0		0	0
6453	6453	pentose-phosphate_shunt	0.0	False	0		0	0
6454	6454	pentose-phosphate_shunt,_non-oxidative_branch	0.0	False	0		0	0
6455	6455	pentose-phosphate_shunt,_oxidative_branch	0.0	False	0		0	0
6456	6456	peptidase_activator_activity	0.0	False	0		0	0
6457	6457	peptidase_activity	0.0	False	0		0	0
6458	6458	peptidase_inhibitor_activity	0.0	False	0		0	0
6459	6459	peptide_alpha-N-acetyltransferase_activity	0.0	False	0		0	0
6460	6460	peptide_amidation	0.0	False	0		0	0
6461	6461	peptide_antigen_assembly_with_MHC_class_I_protein_complex	0.0	False	0		0	0
6462	6462	peptide_antigen_binding	0.0	False	0		0	0
6463	6463	peptide_antigen_stabilization	0.0	False	0		0	0
6464	6464	peptide_antigen_transport	0.0	False	0		0	0
6465	6465	peptide_antigen-transporting_ATPase_activity	0.0	False	0		0	0
6466	6466	peptide_binding	0.0	False	0		0	0
6467	6467	peptide_biosynthetic_process	0.0	False	0		0	0
6468	6468	peptide_catabolic_process	0.0	False	0		0	0
6469	6469	peptide_cross-linking	0.0	False	0		0	0
6470	6470	peptide_cross-linking_via_chondroitin_4-sulfate_glycosaminoglycan	0.0	False	0		0	0
6471	6471	peptide_deformylase_activity	0.0	False	0		0	0
6472	6472	peptide_hormone_binding	0.0	False	0		0	0
6473	6473	peptide_hormone_processing	0.0	False	0		0	0
6474	6474	peptide_hormone_receptor_binding	0.0	False	0		0	0
6475	6475	peptide_hormone_secretion	0.0	False	0		0	0
6476	6476	peptide:hydrogen_symporter_activity	0.0	False	0		0	0
6477	6477	peptide_metabolic_process	0.0	False	0		0	0
6478	6478	peptide-methionine_(R)-S-oxide_reductase_activity	0.0	False	0		0	0
6479	6479	peptide-O-fucosyltransferase_activity	0.0	False	0		0	0
6480	6480	peptide_transport	0.0	False	0		0	0
6481	6481	peptide_transporter_activity	0.0	False	0		0	0
6482	6482	peptide-transporting_ATPase_activity	0.0	False	0		0	0
6483	6483	peptidoglycan_binding	1.0	False	0		0	0
6484	6484	peptidoglycan_catabolic_process	0.0	False	0		0	0
6485	6485	peptidoglycan_glycosyltransferase_activity	0.0	False	0		0	0
6486	6486	peptidoglycan_receptor_activity	1.0	False	0		0	0
6487	6487	peptidyl-arginine_methylation	0.0	False	0		0	0
6488	6488	peptidyl-arginine_methylation,_to_asymmetrical-dimethyl_arginine	0.0	False	0		0	0
6489	6489	peptidyl-arginine_methylation,_to_symmetrical-dimethyl_arginine	0.0	False	0		0	0
6490	6490	peptidyl-arginine_N-methylation	0.0	False	0		0	0
6491	6491	peptidyl-arginine_omega-N-methylation	0.0	False	0		0	0
6492	6492	peptidyl-asparagine_3-dioxygenase_activity	0.0	False	0		0	0
6493	6493	peptidyl-asparagine_hydroxylation	0.0	False	0		0	0
6494	6494	peptidyl-aspartic_acid_hydroxylation	0.0	False	0		0	0
6495	6495	peptidyl-cysteine_methylation	0.0	False	0		0	0
6496	6496	peptidyl-cysteine_S-nitrosylase_activity	0.0	False	0		0	0
6497	6497	peptidyl-cysteine_S-nitrosylation	0.0	False	0		0	0
6498	6498	peptidyl-cysteine_S-trans-nitrosylation	0.0	False	0		0	0
6499	6499	peptidyl-dipeptidase_activity	0.0	False	0		0	0
6500	6500	peptidyl-diphthamide_biosynthetic_process_from_peptidyl-histidine	0.0	False	0		0	0
6501	6501	peptidyl-glutamic_acid_carboxylation	0.0	False	0		0	0
6502	6502	peptidyl-glutamine_methylation	0.0	False	0		0	0
6503	6503	peptidylglycine_monooxygenase_activity	0.0	False	0		0	0
6504	6504	peptidyl-histidine_dephosphorylation	0.0	False	0		0	0
6505	6505	peptidyl-histidine_dioxygenase_activity	0.0	False	0		0	0
6506	6506	peptidyl-histidine_hydroxylation	0.0	False	0		0	0
6507	6507	peptidyl-L-cysteine_S-palmitoylation	0.0	False	0		0	0
6508	6508	peptidyl-lysine_5-dioxygenase_activity	0.0	False	0		0	0
6509	6509	peptidyl-lysine_acetylation	0.0	False	0		0	0
6510	6510	peptidyl-lysine_deacetylation	0.0	False	0		0	0
6511	6511	peptidyl-lysine_demalonylation	0.0	False	0		0	0
6512	6512	peptidyl-lysine_desuccinylation	0.0	False	0		0	0
6513	6513	peptidyl-lysine_dimethylation	0.0	False	0		0	0
6514	6514	peptidyl-lysine_hydroxylation_to_5-hydroxy-L-lysine	0.0	False	0		0	0
6515	6515	peptidyl-lysine_methylation	0.0	False	0		0	0
6516	6516	peptidyl-lysine_modification	0.0	False	0		0	0
6517	6517	peptidyl-lysine_modification_to_hypusine	0.0	False	0		0	0
6518	6518	peptidyl-lysine_monomethylation	0.0	False	0		0	0
6519	6519	peptidyl-lysine_trimethylation	0.0	False	0		0	0
6520	6520	peptidyl-methionine_modification	0.0	False	0		0	0
6521	6521	peptidyl-proline_4-dioxygenase_activity	0.0	False	0		0	0
6522	6522	peptidyl-proline_dioxygenase_activity	0.0	False	0		0	0
6523	6523	peptidyl-proline_hydroxylation	0.0	False	0		0	0
6524	6524	peptidyl-proline_hydroxylation_to_4-hydroxy-L-proline	0.0	False	0		0	0
6525	6525	peptidyl-proline_modification	0.0	False	0		0	0
6526	6526	peptidyl-prolyl_cis-trans_isomerase_activity	0.0	False	0		0	0
6527	6527	peptidyl-pyroglutamic_acid_biosynthetic_process,_using_glutaminyl-peptide_cyclotransferase	0.0	False	0		0	0
6528	6528	peptidyl-serine_autophosphorylation	0.0	False	0		0	0
6529	6529	peptidyl-serine_octanoylation	0.0	False	0		0	0
6530	6530	peptidyl-serine_phosphorylation	0.0	False	0		0	0
6531	6531	peptidyl-threonine_dephosphorylation	0.0	False	0		0	0
6532	6532	peptidyl-threonine_phosphorylation	0.0	False	0		0	0
6533	6533	peptidyl-tyrosine_autophosphorylation	0.0	False	0		0	0
6534	6534	peptidyl-tyrosine_dephosphorylation	0.0	False	0		0	0
6535	6535	peptidyl-tyrosine_phosphorylation	1.0	False	0		0	0
6536	6536	pericardium_development	0.0	False	0		0	0
6537	6537	pericardium_morphogenesis	0.0	False	0		0	0
6538	6538	pericentriolar_material	0.0	False	0		0	0
6539	6539	perichromatin_fibrils	0.0	False	0		0	0
6540	6540	perikaryon	0.0	False	0		0	0
6541	6541	perinuclear_endoplasmic_reticulum	0.0	False	0		0	0
6542	6542	perinuclear_region_of_cytoplasm	1.0	False	0		0	0
6543	6543	perinuclear_theca	0.0	False	0		0	0
6544	6544	perinucleolar_chromocenter	0.0	False	0		0	0
6545	6545	peripheral_nervous_system_axon_regeneration	0.0	False	0		0	0
6546	6546	peripheral_nervous_system_development	0.0	False	0		0	0
6547	6547	peripheral_nervous_system_myelin_formation	0.0	False	0		0	0
6548	6548	peripheral_nervous_system_myelin_maintenance	0.0	False	0		0	0
6549	6549	peripheral_nervous_system_neuron_axonogenesis	0.0	False	0		0	0
6550	6550	peripheral_nervous_system_neuron_development	0.0	False	0		0	0
6551	6551	peristalsis	0.0	False	0		0	0
6552	6552	peroxidase_activity	0.0	False	0		0	0
6553	6553	peroxiredoxin_activity	0.0	False	0		0	0
6554	6554	peroxisomal_matrix	0.0	False	0		0	0
6555	6555	peroxisomal_membrane	0.0	False	0		0	0
6556	6556	peroxisome	0.0	False	0		0	0
6557	6557	peroxisome_fission	0.0	False	0		0	0
6558	6558	peroxisome_matrix_targeting_signal-1_binding	0.0	False	0		0	0
6559	6559	peroxisome_matrix_targeting_signal-2_binding	0.0	False	0		0	0
6560	6560	peroxisome_membrane_biogenesis	0.0	False	0		0	0
6561	6561	peroxisome_membrane_class-1_targeting_sequence_binding	0.0	False	0		0	0
6562	6562	peroxisome_organization	0.0	False	0		0	0
6563	6563	peroxisome_proliferator_activated_receptor_binding	0.0	False	0		0	0
6564	6564	peroxisome_proliferator_activated_receptor_signaling_pathway	0.0	False	0		0	0
6565	6565	peroxisome_targeting_sequence_binding	0.0	False	0		0	0
6566	6566	peroxisome_transport_along_microtubule	0.0	False	0		0	0
6567	6567	peroxynitrite_reductase_activity	0.0	False	0		0	0
6568	6568	Peyers_patch_morphogenesis	0.0	False	0		0	0
6569	6569	P_granule	0.0	False	0		0	0
6570	6570	P_granule_organization	0.0	False	0		0	0
6571	6571	phagocytic_cup	0.0	False	0		0	0
6572	6572	phagocytic_vesicle	0.0	False	0		0	0
6573	6573	phagocytic_vesicle_lumen	0.0	False	0		0	0
6574	6574	phagocytic_vesicle_membrane	0.0	False	0		0	0
6575	6575	phagocytosis	0.0	False	0		0	0
6576	6576	phagocytosis,_engulfment	0.0	False	0		0	0
6577	6577	phagocytosis,_recognition	0.0	False	0		0	0
6578	6578	phagolysosome	0.0	False	0		0	0
6579	6579	phagolysosome_assembly	0.0	False	0		0	0
6580	6580	phagosome_acidification	0.0	False	0		0	0
6581	6581	phagosome-lysosome_fusion	0.0	False	0		0	0
6582	6582	phagosome_maturation	0.0	False	0		0	0
6583	6583	pharyngeal_system_development	0.0	False	0		0	0
6584	6584	pharynx_development	0.0	False	0		0	0
6585	6585	PH_domain_binding	0.0	False	0		0	0
6586	6586	phenanthrene-9,10-epoxide_hydrolase_activity	0.0	False	0		0	0
6587	6587	phenanthrene_9,10-monooxygenase_activity	28.0	False	4	[25  1  1  1]	1	0
6588	6588	phenol-containing_compound_metabolic_process	0.0	False	0		0	0
6589	6589	phenylalanine_4-monooxygenase_activity	0.0	False	0		0	0
6590	6590	phenylalanine-tRNA_ligase_activity	0.0	False	0		0	0
6591	6591	phenylalanyl-tRNA_aminoacylation	0.0	False	0		0	0
6592	6592	phenylpyruvate_tautomerase_activity	0.0	False	0		0	0
6593	6593	phosphatase_activator_activity	0.0	False	0		0	0
6594	6594	phosphatase_activity	0.0	False	0		0	0
6595	6595	phosphatase_binding	0.0	False	0		0	0
6596	6596	phosphatase_inhibitor_activity	0.0	False	0		0	0
6597	6597	phosphatase_regulator_activity	0.0	False	0		0	0
6598	6598	phosphate-containing_compound_metabolic_process	0.0	False	0		0	0
6599	6599	phosphate_ion_binding	0.0	False	0		0	0
6600	6600	phosphate_ion_carrier_activity	0.0	False	0		0	0
6601	6601	phosphate_ion_homeostasis	0.0	False	0		0	0
6602	6602	phosphate_ion_transport	0.0	False	0		0	0
6603	6603	phosphatidate_cytidylyltransferase_activity	0.0	False	0		0	0
6604	6604	phosphatidate_phosphatase_activity	0.0	False	0		0	0
6605	6605	phosphatidic_acid_binding	0.0	False	0		0	0
6606	6606	phosphatidic_acid_biosynthetic_process	0.0	False	0		0	0
6607	6607	phosphatidic_acid_metabolic_process	0.0	False	0		0	0
6608	6608	phosphatidylcholine_1-acylhydrolase_activity	0.0	False	0		0	0
6609	6609	phosphatidylcholine_acyl-chain_remodeling	0.0	False	0		0	0
6610	6610	phosphatidylcholine_binding	3.0	False	0		0	0
6611	6611	phosphatidylcholine_biosynthetic_process	0.0	False	0		0	0
6612	6612	phosphatidylcholine_catabolic_process	0.0	False	0		0	0
6613	6613	phosphatidylcholine_metabolic_process	0.0	False	0		0	0
6614	6614	phosphatidylcholine-sterol_O-acyltransferase_activator_activity	4.0	False	0		0	0
6615	6615	phosphatidylcholine-sterol_O-acyltransferase_activity	0.0	False	0		0	0
6616	6616	phosphatidylcholine_transporter_activity	0.0	False	0		0	0
6617	6617	phosphatidylethanolamine_acyl-chain_remodeling	0.0	False	0		0	0
6618	6618	phosphatidylethanolamine_binding	0.0	False	0		0	0
6619	6619	phosphatidylethanolamine_biosynthetic_process	0.0	False	0		0	0
6620	6620	phosphatidylethanolamine_catabolic_process	0.0	False	0		0	0
6621	6621	phosphatidylglycerol_acyl-chain_remodeling	1.0	False	0		0	0
6622	6622	phosphatidylglycerol_biosynthetic_process	0.0	False	0		0	0
6623	6623	phosphatidylglycerophosphatase_activity	0.0	False	0		0	0
6624	6624	phosphatidylinositol-3,4,5-trisphosphate_3-phosphatase_activity	0.0	False	0		0	0
6625	6625	phosphatidylinositol-3,4,5-trisphosphate_5-phosphatase_activity	0.0	False	0		0	0
6626	6626	phosphatidylinositol-3,4,5-trisphosphate_binding	0.0	False	0		0	0
6627	6627	phosphatidylinositol-3,4-bisphosphate_3-phosphatase_activity	0.0	False	0		0	0
6628	6628	phosphatidylinositol-3,4-bisphosphate_binding	0.0	False	0		0	0
6629	6629	phosphatidylinositol-3,5-bisphosphate_5-phosphatase_activity	0.0	False	0		0	0
6630	6630	phosphatidylinositol-3,5-bisphosphate_binding	0.0	False	0		0	0
6631	6631	phosphatidylinositol_3-kinase_activity	0.0	False	0		0	0
6632	6632	phosphatidylinositol_3-kinase_binding	0.0	False	0		0	0
6633	6633	phosphatidylinositol_3-kinase_cascade	0.0	False	0		0	0
6634	6634	phosphatidylinositol_3-kinase_catalytic_subunit_binding	0.0	False	0		0	0
6635	6635	phosphatidylinositol_3-kinase_complex	0.0	False	0		0	0
6636	6636	phosphatidylinositol_3-kinase_regulator_activity	0.0	False	0		0	0
6637	6637	phosphatidylinositol_3-kinase_regulatory_subunit_binding	0.0	False	0		0	0
6638	6638	phosphatidylinositol-3-phosphatase_activity	0.0	False	0		0	0
6639	6639	phosphatidylinositol-3-phosphate_binding	0.0	False	0		0	0
6640	6640	phosphatidylinositol-3-phosphate_biosynthetic_process	0.0	False	0		0	0
6641	6641	phosphatidylinositol-4,5-bisphosphate_3-kinase_activity	0.0	False	0		0	0
6642	6642	phosphatidylinositol-4,5-bisphosphate_5-phosphatase_activity	0.0	False	0		0	0
6643	6643	phosphatidylinositol-4,5-bisphosphate_binding	0.0	False	0		0	0
6644	6644	phosphatidylinositol-4-phosphate_binding	0.0	False	0		0	0
6645	6645	phosphatidylinositol-5-phosphate_binding	0.0	False	0		0	0
6646	6646	phosphatidylinositol_acyl-chain_remodeling	2.0	False	0		0	0
6647	6647	phosphatidylinositol_binding	0.0	False	0		0	0
6648	6648	phosphatidylinositol_biosynthetic_process	0.0	False	0		0	0
6649	6649	phosphatidylinositol_dephosphorylation	0.0	False	0		0	0
6650	6650	phosphatidylinositol-mediated_signaling	0.0	False	0		0	0
6651	6651	phosphatidylinositol_metabolic_process	0.0	False	0		0	0
6652	6652	phosphatidylinositol_N-acetylglucosaminyltransferase_activity	0.0	False	0		0	0
6653	6653	phosphatidylinositol_phosphate_5-phosphatase_activity	0.0	False	0		0	0
6654	6654	phosphatidylinositol_phosphate_kinase_activity	0.0	False	0		0	0
6655	6655	phosphatidylinositol_phospholipase_C_activity	0.0	False	0		0	0
6656	6656	phosphatidylinositol_phosphorylation	0.0	False	0		0	0
6657	6657	phosphatidylinositol_transporter_activity	0.0	False	0		0	0
6658	6658	phosphatidylinositol_trisphosphate_phosphatase_activity	0.0	False	0		0	0
6659	6659	phosphatidylserine_acyl-chain_remodeling	2.0	False	0		0	0
6660	6660	phosphatidylserine_binding	0.0	False	0		0	0
6661	6661	phosphatidylserine_biosynthetic_process	0.0	False	0		0	0
6662	6662	phosphatidylserine_exposure_on_apoptotic_cell_surface	0.0	False	0		0	0
6663	6663	phosphatidylserine_exposure_on_blood_platelet	0.0	False	0		0	0
6664	6664	phosphatidylserine_metabolic_process	0.0	False	0		0	0
6665	6665	phosphoacetylglucosamine_mutase_activity	0.0	False	0		0	0
6666	6666	phosphoanandamide_dephosphorylation	0.0	False	0		0	0
6667	6667	phosphocholine_phosphatase_activity	0.0	False	0		0	0
6668	6668	phosphodiesterase_I_activity	0.0	False	0		0	0
6669	6669	phosphoenolpyruvate_carboxykinase_activity	0.0	False	0		0	0
6670	6670	phosphoenolpyruvate_carboxykinase_(GTP)_activity	0.0	False	0		0	0
6671	6671	phosphoethanolamine_phosphatase_activity	0.0	False	0		0	0
6672	6672	phosphoglucomutase_activity	0.0	False	0		0	0
6673	6673	phosphogluconate_dehydrogenase_(decarboxylating)_activity	0.0	False	0		0	0
6674	6674	phosphoglycerate_dehydrogenase_activity	0.0	False	0		0	0
6675	6675	phosphoglycerate_kinase_activity	0.0	False	0		0	0
6676	6676	phosphoglycerate_mutase_activity	0.0	False	0		0	0
6677	6677	phosphoglycolate_phosphatase_activity	0.0	False	0		0	0
6678	6678	phosphohistidine_phosphatase_activity	0.0	False	0		0	0
6679	6679	phospholipase_A2_activity	0.0	False	0		0	0
6680	6680	phospholipase_A2_inhibitor_activity	0.0	False	0		0	0
6681	6681	phospholipase_activator_activity	1.0	False	0		0	0
6682	6682	phospholipase_activity	0.0	False	0		0	0
6683	6683	phospholipase_binding	0.0	False	0		0	0
6684	6684	phospholipase_C-activating_adrenergic_receptor_signaling_pathway	0.0	False	0		0	0
6685	6685	phospholipase_C-activating_angiotensin-mediated_signaling_pathway	0.0	False	0		0	0
6686	6686	phospholipase_C-activating_dopamine_receptor_signaling_pathway	0.0	False	0		0	0
6687	6687	phospholipase_C-activating_G-protein_coupled_acetylcholine_receptor_signaling_pathway	0.0	False	0		0	0
6688	6688	phospholipase_C-activating_G-protein_coupled_glutamate_receptor_signaling_pathway	0.0	False	0		0	0
6689	6689	phospholipase_C-activating_G-protein_coupled_receptor_signaling_pathway	0.0	False	0		0	0
6690	6690	phospholipase_C_activity	0.0	False	0		0	0
6691	6691	phospholipase_C-inhibiting_G-protein_coupled_receptor_signaling_pathway	0.0	False	0		0	0
6692	6692	phospholipase_D_activity	0.0	False	0		0	0
6693	6693	phospholipase_D_inhibitor_activity	0.0	False	0		0	0
6694	6694	phospholipase_inhibitor_activity	0.0	False	0		0	0
6695	6695	phospholipid_binding	2.0	False	0		0	0
6696	6696	phospholipid_biosynthetic_process	0.0	False	0		0	0
6697	6697	phospholipid_catabolic_process	0.0	False	0		0	0
6698	6698	phospholipid_dephosphorylation	0.0	False	0		0	0
6699	6699	phospholipid_efflux	10.0	True	1	[10]	1	2
6700	6700	phospholipid_homeostasis	0.0	False	0		0	0
6701	6701	phospholipid_metabolic_process	0.0	False	0		0	0
6702	6702	phospholipid_scramblase_activity	0.0	False	0		0	0
6703	6703	phospholipid_scrambling	0.0	False	0		0	0
6704	6704	phospholipid-translocating_ATPase_activity	0.0	False	0		0	0
6705	6705	phospholipid_translocation	0.0	False	0		0	0
6706	6706	phospholipid_transport	0.0	False	0		0	0
6707	6707	phospholipid_transporter_activity	0.0	False	0		0	0
6708	6708	phosphomevalonate_kinase_activity	0.0	False	0		0	0
6709	6709	phosphopantothenate--cysteine_ligase_activity	0.0	False	0		0	0
6710	6710	phosphopantothenoylcysteine_decarboxylase_activity	0.0	False	0		0	0
6711	6711	phosphopentomutase_activity	0.0	False	0		0	0
6712	6712	phosphoprotein_binding	0.0	False	0		0	0
6713	6713	phosphoprotein_phosphatase_activity	0.0	False	0		0	0
6714	6714	phosphorelay_signal_transduction_system	0.0	False	0		0	0
6715	6715	phosphoribosylaminoimidazolecarboxamide_formyltransferase_activity	0.0	False	0		0	0
6716	6716	phosphoribosylaminoimidazole_carboxylase_activity	0.0	False	0		0	0
6717	6717	phosphoribosylaminoimidazolesuccinocarboxamide_synthase_activity	0.0	False	0		0	0
6718	6718	phosphoribosylformylglycinamidine_synthase_activity	0.0	False	0		0	0
6719	6719	phosphoric_diester_hydrolase_activity	0.0	False	0		0	0
6720	6720	phosphoric_ester_hydrolase_activity	0.0	False	0		0	0
6721	6721	phosphorylase_kinase_activity	0.0	False	0		0	0
6722	6722	phosphorylase_kinase_complex	0.0	False	0		0	0
6723	6723	phosphorylase_kinase_regulator_activity	0.0	False	0		0	0
6724	6724	phosphorylation	0.0	False	0		0	0
6725	6725	phosphorylation_of_RNA_polymerase_II_C-terminal_domain	0.0	False	0		0	0
6726	6726	phosphoserine_binding	0.0	False	0		0	0
6727	6727	phosphoserine_phosphatase_activity	0.0	False	0		0	0
6728	6728	phosphothreonine_binding	0.0	False	0		0	0
6729	6729	phosphotransferase_activity,_alcohol_group_as_acceptor	0.0	False	0		0	0
6730	6730	phosphotransferase_activity,_for_other_substituted_phosphate_groups	0.0	False	0		0	0
6731	6731	phosphotyrosine_binding	0.0	False	0		0	0
6732	6732	photoperiodism	0.0	False	0		0	0
6733	6733	photoreactive_repair	0.0	False	0		0	0
6734	6734	photoreceptor_activity	0.0	False	0		0	0
6735	6735	photoreceptor_cell_development	0.0	False	0		0	0
6736	6736	photoreceptor_cell_maintenance	0.0	False	0		0	0
6737	6737	photoreceptor_cell_outer_segment_organization	0.0	False	0		0	0
6738	6738	photoreceptor_connecting_cilium	0.0	False	0		0	0
6739	6739	photoreceptor_disc_membrane	0.0	False	0		0	0
6740	6740	photoreceptor_inner_segment	0.0	False	0		0	0
6741	6741	photoreceptor_inner_segment_membrane	0.0	False	0		0	0
6742	6742	photoreceptor_outer_segment	0.0	False	0		0	0
6743	6743	photoreceptor_outer_segment_membrane	0.0	False	0		0	0
6744	6744	phototransduction	0.0	False	0		0	0
6745	6745	phototransduction,_visible_light	6.0	False	0		0	0
6746	6746	pH_reduction	0.0	False	0		0	0
6747	6747	phytanate-CoA_ligase_activity	0.0	False	0		0	0
6748	6748	phytanoyl-CoA_dioxygenase_activity	0.0	False	0		0	0
6749	6749	phytoceramidase_activity	0.0	False	0		0	0
6750	6750	phytol_metabolic_process	0.0	False	0		0	0
6751	6751	phytosphingosine_biosynthetic_process	0.0	False	0		0	0
6752	6752	pi-body	0.0	False	0		0	0
6753	6753	Piccolo_NuA4_histone_acetyltransferase_complex	0.0	False	0		0	0
6754	6754	pigmentation	0.0	False	0		0	0
6755	6755	pigment_granule_aggregation_in_cell_center	0.0	False	0		0	0
6756	6756	pilomotor_reflex	0.0	False	0		0	0
6757	6757	pinocytosis	0.0	False	0		0	0
6758	6758	piP-body	0.0	False	0		0	0
6759	6759	piRNA_binding	0.0	False	0		0	0
6760	6760	piRNA_metabolic_process	0.0	False	0		0	0
6761	6761	pituitary_adenylate_cyclase_activating_polypeptide_activity	0.0	False	0		0	0
6762	6762	pituitary_gland_development	0.0	False	0		0	0
6763	6763	placenta_blood_vessel_development	0.0	False	0		0	0
6764	6764	placenta_development	0.0	False	0		0	0
6765	6765	placental_growth_factor-activated_receptor_activity	0.0	False	0		0	0
6766	6766	planar_cell_polarity_pathway_involved_in_axis_elongation	0.0	False	0		0	0
6767	6767	planar_cell_polarity_pathway_involved_in_neural_tube_closure	0.0	False	0		0	0
6768	6768	plasma_kallikrein-kinin_cascade	0.0	False	0		0	0
6769	6769	plasma_lipoprotein_particle	0.0	False	0		0	0
6770	6770	plasma_lipoprotein_particle_clearance	0.0	False	0		0	0
6771	6771	plasma_lipoprotein_particle_oxidation	0.0	False	0		0	0
6772	6772	plasma_lipoprotein_particle_remodeling	0.0	False	0		0	0
6773	6773	plasma_membrane	210.0	False	63	"[20 11 10  9  8  7  7  7  7  7  6  6  6  5  5  5  5  5  4  4  4  3  3  3
  3  3  3  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"	3	0
6774	6774	plasma_membrane_fusion	0.0	False	0		0	0
6775	6775	plasma_membrane_long-chain_fatty_acid_transport	0.0	False	0		0	0
6776	6776	plasma_membrane_organization	0.0	False	0		0	0
6777	6777	plasma_membrane_part	0.0	False	0		0	0
6778	6778	plasma_membrane_repair	0.0	False	0		0	0
6779	6779	plasma_membrane_to_endosome_transport	0.0	False	0		0	0
6780	6780	plasminogen_activation	0.0	False	0		0	0
6781	6781	platelet_activating_factor_biosynthetic_process	0.0	False	0		0	0
6782	6782	platelet_activating_factor_metabolic_process	0.0	False	0		0	0
6783	6783	platelet_activating_factor_receptor_activity	0.0	False	0		0	0
6784	6784	platelet_activation	0.0	False	0		0	0
6785	6785	platelet_aggregation	0.0	False	0		0	0
6786	6786	platelet_alpha_granule	0.0	False	0		0	0
6787	6787	platelet_alpha_granule_lumen	0.0	False	0		0	0
6788	6788	platelet_alpha_granule_membrane	0.0	False	0		0	0
6789	6789	platelet_alpha_granule_organization	0.0	False	0		0	0
6790	6790	platelet_degranulation	0.0	False	0		0	0
6791	6791	platelet_dense_granule	0.0	False	0		0	0
6792	6792	platelet_dense_granule_membrane	0.0	False	0		0	0
6793	6793	platelet_dense_granule_organization	0.0	False	0		0	0
6794	6794	platelet_dense_tubular_network	0.0	False	0		0	0
6795	6795	platelet_dense_tubular_network_membrane	0.0	False	0		0	0
6796	6796	platelet-derived_growth_factor-activated_receptor_activity	0.0	False	0		0	0
6797	6797	platelet-derived_growth_factor_alpha-receptor_activity	0.0	False	0		0	0
6798	6798	platelet-derived_growth_factor_beta-receptor_activity	0.0	False	0		0	0
6799	6799	platelet-derived_growth_factor_binding	0.0	False	0		0	0
6800	6800	platelet-derived_growth_factor_receptor-alpha_signaling_pathway	0.0	False	0		0	0
6801	6801	platelet-derived_growth_factor_receptor-beta_signaling_pathway	0.0	False	0		0	0
6802	6802	platelet-derived_growth_factor_receptor_binding	0.0	False	0		0	0
6803	6803	platelet-derived_growth_factor_receptor_signaling_pathway	0.0	False	0		0	0
6804	6804	platelet_formation	0.0	False	0		0	0
6805	6805	plus-end_directed_microfilament_motor_activity	0.0	False	0		0	0
6806	6806	plus-end-directed_microtubule_motor_activity	0.0	False	0		0	0
6807	6807	plus-end-directed_vesicle_transport_along_microtubule	0.0	False	0		0	0
6808	6808	plus-end_kinesin_complex	0.0	False	0		0	0
6809	6809	plus-end_specific_microtubule_depolymerization	0.0	False	0		0	0
6810	6810	PMA-inducible_membrane_protein_ectodomain_proteolysis	0.0	False	0		0	0
6811	6811	PML_body	0.0	False	0		0	0
6812	6812	PML_body_organization	0.0	False	0		0	0
6813	6813	podosome	0.0	False	0		0	0
6814	6814	podosome_assembly	0.0	False	0		0	0
6815	6815	polar_body_extrusion_after_meiotic_divisions	0.0	False	0		0	0
6816	6816	polarisome	0.0	False	0		0	0
6817	6817	polarized_epithelial_cell_differentiation	0.0	False	0		0	0
6818	6818	polar_microtubule	0.0	False	0		0	0
6819	6819	polo_kinase_kinase_activity	0.0	False	0		0	0
6820	6820	poly-ADP-D-ribose_binding	0.0	False	0		0	0
6821	6821	poly(ADP-ribose)_glycohydrolase_activity	0.0	False	0		0	0
6822	6822	polyamine_biosynthetic_process	0.0	False	0		0	0
6823	6823	polyamine_catabolic_process	0.0	False	0		0	0
6824	6824	polyamine_homeostasis	0.0	False	0		0	0
6825	6825	polyamine_metabolic_process	0.0	False	0		0	0
6826	6826	polyamine_oxidase_activity	0.0	False	0		0	0
6827	6827	poly(A)+_mRNA_export_from_nucleus	0.0	False	0		0	0
6828	6828	poly(A)_RNA_binding	0.0	False	0		0	0
6829	6829	poly(A)-specific_ribonuclease_activity	0.0	False	0		0	0
6830	6830	poly(C)_RNA_binding	0.0	False	0		0	0
6831	6831	polycystin_complex	0.0	False	0		0	0
6832	6832	polydeoxyribonucleotide_kinase_activity	0.0	False	0		0	0
6833	6833	poly-glutamine_tract_binding	0.0	False	0		0	0
6834	6834	poly(G)_RNA_binding	0.0	False	0		0	0
6835	6835	poly-N-acetyllactosamine_biosynthetic_process	0.0	False	0		0	0
6836	6836	poly-N-acetyllactosamine_metabolic_process	0.0	False	0		0	0
6837	6837	polynucleotide_3-phosphatase_activity	0.0	False	0		0	0
6838	6838	polynucleotide_5-hydroxyl-kinase_activity	0.0	False	0		0	0
6839	6839	polynucleotide_adenylyltransferase_activity	0.0	False	0		0	0
6840	6840	polyol_transmembrane_transporter_activity	0.0	False	0		0	0
6841	6841	polyol_transport	0.0	False	0		0	0
6842	6842	polypeptide_N-acetylgalactosaminyltransferase_activity	0.0	False	0		0	0
6843	6843	polyphosphate_metabolic_process	0.0	False	0		0	0
6844	6844	polyprenol_catabolic_process	0.0	False	0		0	0
